condition,state_id,target_name,internal_target_id,direct_or_reporter,carbon_count,mass_index,mass_isotopologue,fraction
condition1,theta1_sample_080,Aspartate,aspartate,reporter,4,4,M+4,0.48816584016143083
condition1,theta1_sample_080,Glycine,glycine,reporter,2,0,M+0,0.30000000000000004
condition1,theta1_sample_080,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_080,Glycine,glycine,reporter,2,2,M+2,0.69999999999999996
condition1,theta1_sample_080,Serine,serine,reporter,3,0,M+0,0.30000000000000004
condition1,theta1_sample_080,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_080,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_080,Serine,serine,reporter,3,3,M+3,0.69999999999999996
condition1,theta1_sample_081,Pyruvate,pyruvate,direct,3,0,M+0,0.29890817247692708
condition1,theta1_sample_081,Pyruvate,pyruvate,direct,3,1,M+1,0.001035915943646072
condition1,theta1_sample_081,Pyruvate,pyruvate,direct,3,2,M+2,0.0012036506819269395
condition1,theta1_sample_081,Pyruvate,pyruvate,direct,3,3,M+3,0.69885226089750019
condition1,theta1_sample_081,Alanine,alanine,reporter,3,0,M+0,0.29890817247692708
condition1,theta1_sample_081,Alanine,alanine,reporter,3,1,M+1,0.001035915943646072
condition1,theta1_sample_081,Alanine,alanine,reporter,3,2,M+2,0.0012036506819269395
condition1,theta1_sample_081,Alanine,alanine,reporter,3,3,M+3,0.69885226089750019
condition1,theta1_sample_081,Lactate,lactate,reporter,3,0,M+0,0.29890817247692708
condition1,theta1_sample_081,Lactate,lactate,reporter,3,1,M+1,0.001035915943646072
condition1,theta1_sample_081,Lactate,lactate,reporter,3,2,M+2,0.0012036506819269395
condition1,theta1_sample_081,Lactate,lactate,reporter,3,3,M+3,0.69885226089750019
condition1,theta1_sample_081,Citrate,citrate,reporter,6,0,M+0,0.026736639442601511
condition1,theta1_sample_081,Citrate,citrate,reporter,6,1,M+1,0.060949624246538367
condition1,theta1_sample_081,Citrate,citrate,reporter,6,2,M+2,0.067076137804986835
condition1,theta1_sample_081,Citrate,citrate,reporter,6,3,M+3,0.20332194329907985
condition1,theta1_sample_081,Citrate,citrate,reporter,6,4,M+4,0.15618856561040287
condition1,theta1_sample_081,Citrate,citrate,reporter,6,5,M+5,0.14418452977370819
condition1,theta1_sample_081,Citrate,citrate,reporter,6,6,M+6,0.34154255982268333
condition1,theta1_sample_081,aKG,akg,direct,5,0,M+0,0.0268231854667529
condition1,theta1_sample_081,aKG,akg,direct,5,1,M+1,0.062940483588286592
condition1,theta1_sample_081,aKG,akg,direct,5,2,M+2,0.12623517447703189
condition1,theta1_sample_081,aKG,akg,direct,5,3,M+3,0.29345190203577542
condition1,theta1_sample_081,aKG,akg,direct,5,4,M+4,0.14851281081044379
condition1,theta1_sample_081,aKG,akg,direct,5,5,M+5,0.34203644362171015
condition1,theta1_sample_081,Succinate,succinate,direct,4,0,M+0,0.087612570595536662
condition1,theta1_sample_081,Succinate,succinate,direct,4,1,M+1,0.0047603021036097364
condition1,theta1_sample_081,Succinate,succinate,direct,4,2,M+2,0.41206131092554515
condition1,theta1_sample_081,Succinate,succinate,direct,4,3,M+3,0.011146189455935242
condition1,theta1_sample_081,Succinate,succinate,direct,4,4,M+4,0.48441962691937418
condition1,theta1_sample_081,Fumarate,fumarate,direct,4,0,M+0,0.087612570595536648
condition1,theta1_sample_081,Fumarate,fumarate,direct,4,1,M+1,0.0047603021036097364
condition1,theta1_sample_081,Fumarate,fumarate,direct,4,2,M+2,0.41206131092554515
condition1,theta1_sample_081,Fumarate,fumarate,direct,4,3,M+3,0.011146189455935242
condition1,theta1_sample_081,Fumarate,fumarate,direct,4,4,M+4,0.48441962691937412
condition1,theta1_sample_081,Malate,malate,direct,4,0,M+0,0.080553354649529119
condition1,theta1_sample_081,Malate,malate,direct,4,1,M+1,0.018829150957026565
condition1,theta1_sample_081,Malate,malate,direct,4,2,M+2,0.38859670182365103
condition1,theta1_sample_081,Malate,malate,direct,4,3,M+3,0.044105724883503096
condition1,theta1_sample_081,Malate,malate,direct,4,4,M+4,0.4679150676862911
condition1,theta1_sample_081,Glutamine,glutamine,direct,5,0,M+0,0.026823185466752896
condition1,theta1_sample_081,Glutamine,glutamine,direct,5,1,M+1,0.062940483588286592
condition1,theta1_sample_081,Glutamine,glutamine,direct,5,2,M+2,0.12623517447703186
condition1,theta1_sample_081,Glutamine,glutamine,direct,5,3,M+3,0.29345190203577542
condition1,theta1_sample_081,Glutamine,glutamine,direct,5,4,M+4,0.14851281081044379
condition1,theta1_sample_081,Glutamine,glutamine,direct,5,5,M+5,0.34203644362171015
condition1,theta1_sample_081,Aspartate,aspartate,reporter,4,0,M+0,0.089435122756430729
condition1,theta1_sample_081,Aspartate,aspartate,reporter,4,1,M+1,0.20325073724863801
condition1,theta1_sample_081,Aspartate,aspartate,reporter,4,2,M+2,0.013844001995972698
condition1,theta1_sample_081,Aspartate,aspartate,reporter,4,3,M+3,0.20481929323641826
condition1,theta1_sample_081,Aspartate,aspartate,reporter,4,4,M+4,0.48865084476254084
condition1,theta1_sample_081,Glycine,glycine,reporter,2,0,M+0,0.3000000000000001
condition1,theta1_sample_081,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_081,Glycine,glycine,reporter,2,2,M+2,0.70000000000000018
condition1,theta1_sample_081,Serine,serine,reporter,3,0,M+0,0.3000000000000001
condition1,theta1_sample_081,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_081,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_081,Serine,serine,reporter,3,3,M+3,0.70000000000000018
condition1,theta1_sample_082,Pyruvate,pyruvate,direct,3,0,M+0,0.29901628140899317
condition1,theta1_sample_082,Pyruvate,pyruvate,direct,3,1,M+1,0.00092234691941863681
condition1,theta1_sample_082,Pyruvate,pyruvate,direct,3,2,M+2,0.0011064619341833724
condition1,theta1_sample_082,Pyruvate,pyruvate,direct,3,3,M+3,0.69895490973740493
condition1,theta1_sample_082,Alanine,alanine,reporter,3,0,M+0,0.29901628140899317
condition1,theta1_sample_082,Alanine,alanine,reporter,3,1,M+1,0.00092234691941863681
condition1,theta1_sample_082,Alanine,alanine,reporter,3,2,M+2,0.0011064619341833724
condition1,theta1_sample_082,Alanine,alanine,reporter,3,3,M+3,0.69895490973740493
condition1,theta1_sample_082,Lactate,lactate,reporter,3,0,M+0,0.29901628140899317
condition1,theta1_sample_082,Lactate,lactate,reporter,3,1,M+1,0.00092234691941863681
condition1,theta1_sample_082,Lactate,lactate,reporter,3,2,M+2,0.0011064619341833724
condition1,theta1_sample_082,Lactate,lactate,reporter,3,3,M+3,0.69895490973740493
condition1,theta1_sample_082,Citrate,citrate,reporter,6,0,M+0,0.026696520509880917
condition1,theta1_sample_082,Citrate,citrate,reporter,6,1,M+1,0.060347397699399272
condition1,theta1_sample_082,Citrate,citrate,reporter,6,2,M+2,0.06816339963231699
condition1,theta1_sample_082,Citrate,citrate,reporter,6,3,M+3,0.20148897690640388
condition1,theta1_sample_082,Citrate,citrate,reporter,6,4,M+4,0.1589825123913593
condition1,theta1_sample_082,Citrate,citrate,reporter,6,5,M+5,0.14299833441252108
condition1,theta1_sample_082,Citrate,citrate,reporter,6,6,M+6,0.34132285844811905
condition1,theta1_sample_082,aKG,akg,direct,5,0,M+0,0.02683878240450965
condition1,theta1_sample_082,aKG,akg,direct,5,1,M+1,0.062945779039023361
condition1,theta1_sample_082,aKG,akg,direct,5,2,M+2,0.12621447503150729
condition1,theta1_sample_082,aKG,akg,direct,5,3,M+3,0.29350009355146106
condition1,theta1_sample_082,aKG,akg,direct,5,4,M+4,0.14837935962391544
condition1,theta1_sample_082,aKG,akg,direct,5,5,M+5,0.34212151034958382
condition1,theta1_sample_082,Succinate,succinate,direct,4,0,M+0,0.087096811933312895
condition1,theta1_sample_082,Succinate,succinate,direct,4,1,M+1,0.0057899346682140137
condition1,theta1_sample_082,Succinate,succinate,direct,4,2,M+2,0.41034462839792352
condition1,theta1_sample_082,Succinate,succinate,direct,4,3,M+3,0.013553691466260129
condition1,theta1_sample_082,Succinate,succinate,direct,4,4,M+4,0.48321493353429001
condition1,theta1_sample_082,Fumarate,fumarate,direct,4,0,M+0,0.087096811933312895
condition1,theta1_sample_082,Fumarate,fumarate,direct,4,1,M+1,0.0057899346682140137
condition1,theta1_sample_082,Fumarate,fumarate,direct,4,2,M+2,0.41034462839792352
condition1,theta1_sample_082,Fumarate,fumarate,direct,4,3,M+3,0.013553691466260129
condition1,theta1_sample_082,Fumarate,fumarate,direct,4,4,M+4,0.48321493353429001
condition1,theta1_sample_082,Malate,malate,direct,4,0,M+0,0.078448257262279275
condition1,theta1_sample_082,Malate,malate,direct,4,1,M+1,0.023032810082789089
condition1,theta1_sample_082,Malate,malate,direct,4,2,M+2,0.3815884247311343
condition1,theta1_sample_082,Malate,malate,direct,4,3,M+3,0.053931691240247687
condition1,theta1_sample_082,Malate,malate,direct,4,4,M+4,0.46299881668355014
condition1,theta1_sample_082,Glutamine,glutamine,direct,5,0,M+0,0.026838782404509653
condition1,theta1_sample_082,Glutamine,glutamine,direct,5,1,M+1,0.062945779039023361
condition1,theta1_sample_082,Glutamine,glutamine,direct,5,2,M+2,0.12621447503150732
condition1,theta1_sample_082,Glutamine,glutamine,direct,5,3,M+3,0.29350009355146106
condition1,theta1_sample_082,Glutamine,glutamine,direct,5,4,M+4,0.14837935962391544
condition1,theta1_sample_082,Glutamine,glutamine,direct,5,5,M+5,0.34212151034958388
condition1,theta1_sample_082,Aspartate,aspartate,reporter,4,0,M+0,0.089267418871199475
condition1,theta1_sample_082,Aspartate,aspartate,reporter,4,1,M+1,0.20122892571686693
condition1,theta1_sample_082,Aspartate,aspartate,reporter,4,2,M+2,0.017998025006196752
condition1,theta1_sample_082,Aspartate,aspartate,reporter,4,3,M+3,0.20324749735220862
condition1,theta1_sample_082,Aspartate,aspartate,reporter,4,4,M+4,0.48825813305352872
condition1,theta1_sample_082,Glycine,glycine,reporter,2,0,M+0,0.30000000000000004
condition1,theta1_sample_082,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_082,Glycine,glycine,reporter,2,2,M+2,0.69999999999999996
condition1,theta1_sample_082,Serine,serine,reporter,3,0,M+0,0.30000000000000004
condition1,theta1_sample_082,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_082,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_082,Serine,serine,reporter,3,3,M+3,0.69999999999999996
condition1,theta1_sample_083,Pyruvate,pyruvate,direct,3,0,M+0,0.29859764855289145
condition1,theta1_sample_083,Pyruvate,pyruvate,direct,3,1,M+1,0.001289949567726381
condition1,theta1_sample_083,Pyruvate,pyruvate,direct,3,2,M+2,0.0016271552058734276
condition1,theta1_sample_083,Pyruvate,pyruvate,direct,3,3,M+3,0.69848524667350931
condition1,theta1_sample_083,Alanine,alanine,reporter,3,0,M+0,0.29859764855289145
condition1,theta1_sample_083,Alanine,alanine,reporter,3,1,M+1,0.001289949567726381
condition1,theta1_sample_083,Alanine,alanine,reporter,3,2,M+2,0.0016271552058734276
condition1,theta1_sample_083,Alanine,alanine,reporter,3,3,M+3,0.69848524667350931
condition1,theta1_sample_083,Lactate,lactate,reporter,3,0,M+0,0.29859764855289145
condition1,theta1_sample_083,Lactate,lactate,reporter,3,1,M+1,0.001289949567726381
condition1,theta1_sample_083,Lactate,lactate,reporter,3,2,M+2,0.0016271552058734276
condition1,theta1_sample_083,Lactate,lactate,reporter,3,3,M+3,0.69848524667350931
condition1,theta1_sample_083,Citrate,citrate,reporter,6,0,M+0,0.026682561537572765
condition1,theta1_sample_083,Citrate,citrate,reporter,6,1,M+1,0.061163051487994904
condition1,theta1_sample_083,Citrate,citrate,reporter,6,2,M+2,0.06666506800384786
condition1,theta1_sample_083,Citrate,citrate,reporter,6,3,M+3,0.20403890663336766
condition1,theta1_sample_083,Citrate,citrate,reporter,6,4,M+4,0.15510097767915756
condition1,theta1_sample_083,Citrate,citrate,reporter,6,5,M+5,0.14511042606078167
condition1,theta1_sample_083,Citrate,citrate,reporter,6,6,M+6,0.34123900859727896
condition1,theta1_sample_083,aKG,akg,direct,5,0,M+0,0.026811998091038725
condition1,theta1_sample_083,aKG,akg,direct,5,1,M+1,0.062936720387551034
condition1,theta1_sample_083,aKG,akg,direct,5,2,M+2,0.1262500569024865
condition1,theta1_sample_083,aKG,akg,direct,5,3,M+3,0.29341721423804495
condition1,theta1_sample_083,aKG,akg,direct,5,4,M+4,0.14860852881105338
condition1,theta1_sample_083,aKG,akg,direct,5,5,M+5,0.34197548156982588
condition1,theta1_sample_083,Succinate,succinate,direct,4,0,M+0,0.08784727363006968
condition1,theta1_sample_083,Succinate,succinate,direct,4,1,M+1,0.0042899431029200337
condition1,theta1_sample_083,Succinate,succinate,direct,4,2,M+2,0.41284492494948638
condition1,theta1_sample_083,Succinate,succinate,direct,4,3,M+3,0.010051226271988203
condition1,theta1_sample_083,Succinate,succinate,direct,4,4,M+4,0.48496663204553564
condition1,theta1_sample_083,Fumarate,fumarate,direct,4,0,M+0,0.08784727363006968
condition1,theta1_sample_083,Fumarate,fumarate,direct,4,1,M+1,0.0042899431029200337
condition1,theta1_sample_083,Fumarate,fumarate,direct,4,2,M+2,0.41284492494948638
condition1,theta1_sample_083,Fumarate,fumarate,direct,4,3,M+3,0.010051226271988203
condition1,theta1_sample_083,Fumarate,fumarate,direct,4,4,M+4,0.48496663204553564
condition1,theta1_sample_083,Malate,malate,direct,4,0,M+0,0.075690777902467726
condition1,theta1_sample_083,Malate,malate,direct,4,1,M+1,0.02849564404624319
condition1,theta1_sample_083,Malate,malate,direct,4,2,M+2,0.37246632653998757
condition1,theta1_sample_083,Malate,malate,direct,4,3,M+3,0.066817303171424328
condition1,theta1_sample_083,Malate,malate,direct,4,4,M+4,0.45652994833987726
condition1,theta1_sample_083,Glutamine,glutamine,direct,5,0,M+0,0.026811998091038722
condition1,theta1_sample_083,Glutamine,glutamine,direct,5,1,M+1,0.062936720387551021
condition1,theta1_sample_083,Glutamine,glutamine,direct,5,2,M+2,0.12625005690248647
condition1,theta1_sample_083,Glutamine,glutamine,direct,5,3,M+3,0.29341721423804495
condition1,theta1_sample_083,Glutamine,glutamine,direct,5,4,M+4,0.14860852881105335
condition1,theta1_sample_083,Glutamine,glutamine,direct,5,5,M+5,0.34197548156982588
condition1,theta1_sample_083,Aspartate,aspartate,reporter,4,0,M+0,0.089334362323967756
condition1,theta1_sample_083,Aspartate,aspartate,reporter,4,1,M+1,0.20398807887930279
condition1,theta1_sample_083,Aspartate,aspartate,reporter,4,2,M+2,0.01242468300174346
condition1,theta1_sample_083,Aspartate,aspartate,reporter,4,3,M+3,0.20584894806273465
condition1,theta1_sample_083,Aspartate,aspartate,reporter,4,4,M+4,0.48840392773225222
condition1,theta1_sample_083,Glycine,glycine,reporter,2,0,M+0,0.30000000000000004
condition1,theta1_sample_083,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_083,Glycine,glycine,reporter,2,2,M+2,0.70000000000000018
condition1,theta1_sample_083,Serine,serine,reporter,3,0,M+0,0.30000000000000004
condition1,theta1_sample_083,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_083,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_083,Serine,serine,reporter,3,3,M+3,0.70000000000000018
condition1,theta1_sample_084,Pyruvate,pyruvate,direct,3,0,M+0,0.29811051822211493
condition1,theta1_sample_084,Pyruvate,pyruvate,direct,3,1,M+1,0.0017109992415164717
condition1,theta1_sample_084,Pyruvate,pyruvate,direct,3,2,M+2,0.0022464468506224943
condition1,theta1_sample_084,Pyruvate,pyruvate,direct,3,3,M+3,0.69793203568574635
condition1,theta1_sample_084,Alanine,alanine,reporter,3,0,M+0,0.29811051822211493
condition1,theta1_sample_084,Alanine,alanine,reporter,3,1,M+1,0.0017109992415164717
condition1,theta1_sample_084,Alanine,alanine,reporter,3,2,M+2,0.0022464468506224943
condition1,theta1_sample_084,Alanine,alanine,reporter,3,3,M+3,0.69793203568574635
condition1,theta1_sample_084,Lactate,lactate,reporter,3,0,M+0,0.29811051822211493
condition1,theta1_sample_084,Lactate,lactate,reporter,3,1,M+1,0.0017109992415164717
condition1,theta1_sample_084,Lactate,lactate,reporter,3,2,M+2,0.0022464468506224943
condition1,theta1_sample_084,Lactate,lactate,reporter,3,3,M+3,0.69793203568574635
condition1,theta1_sample_084,Citrate,citrate,reporter,6,0,M+0,0.026538265468859259
condition1,theta1_sample_084,Citrate,citrate,reporter,6,1,M+1,0.060566652604960414
condition1,theta1_sample_084,Citrate,citrate,reporter,6,2,M+2,0.067776647223480133
condition1,theta1_sample_084,Citrate,citrate,reporter,6,3,M+3,0.2022290234800653
condition1,theta1_sample_084,Citrate,citrate,reporter,6,4,M+4,0.15768702893949088
condition1,theta1_sample_084,Citrate,citrate,reporter,6,5,M+5,0.14476942694894523
condition1,theta1_sample_084,Citrate,citrate,reporter,6,6,M+6,0.34043295533419943
condition1,theta1_sample_084,aKG,akg,direct,5,0,M+0,0.026748259254545541
condition1,theta1_sample_084,aKG,akg,direct,5,1,M+1,0.062914982873814224
condition1,theta1_sample_084,aKG,akg,direct,5,2,M+2,0.12633455078290509
condition1,theta1_sample_084,aKG,akg,direct,5,3,M+3,0.29322060766696367
condition1,theta1_sample_084,aKG,akg,direct,5,4,M+4,0.14915390454937366
condition1,theta1_sample_084,aKG,akg,direct,5,5,M+5,0.34162769487239852
condition1,theta1_sample_084,Succinate,succinate,direct,4,0,M+0,0.087235731478900999
condition1,theta1_sample_084,Succinate,succinate,direct,4,1,M+1,0.0055021939177359105
condition1,theta1_sample_084,Succinate,succinate,direct,4,2,M+2,0.41082089576228609
condition1,theta1_sample_084,Succinate,succinate,direct,4,3,M+3,0.01290870080661609
condition1,theta1_sample_084,Succinate,succinate,direct,4,4,M+4,0.48353247803446098
condition1,theta1_sample_084,Fumarate,fumarate,direct,4,0,M+0,0.087235731478900999
condition1,theta1_sample_084,Fumarate,fumarate,direct,4,1,M+1,0.0055021939177359105
condition1,theta1_sample_084,Fumarate,fumarate,direct,4,2,M+2,0.41082089576228614
condition1,theta1_sample_084,Fumarate,fumarate,direct,4,3,M+3,0.012908700806616092
condition1,theta1_sample_084,Fumarate,fumarate,direct,4,4,M+4,0.48353247803446103
condition1,theta1_sample_084,Malate,malate,direct,4,0,M+0,0.072910592131684049
condition1,theta1_sample_084,Malate,malate,direct,4,1,M+1,0.033983822330489064
condition1,theta1_sample_084,Malate,malate,direct,4,2,M+2,0.36329529831380392
condition1,theta1_sample_084,Malate,malate,direct,4,3,M+3,0.079815567854188779
condition1,theta1_sample_084,Malate,malate,direct,4,4,M+4,0.44999471936983432
condition1,theta1_sample_084,Glutamine,glutamine,direct,5,0,M+0,0.026748259254545548
condition1,theta1_sample_084,Glutamine,glutamine,direct,5,1,M+1,0.062914982873814224
condition1,theta1_sample_084,Glutamine,glutamine,direct,5,2,M+2,0.12633455078290509
condition1,theta1_sample_084,Glutamine,glutamine,direct,5,3,M+3,0.29322060766696373
condition1,theta1_sample_084,Glutamine,glutamine,direct,5,4,M+4,0.14915390454937369
condition1,theta1_sample_084,Glutamine,glutamine,direct,5,5,M+5,0.34162769487239852
condition1,theta1_sample_084,Aspartate,aspartate,reporter,4,0,M+0,0.088981611180035364
condition1,theta1_sample_084,Aspartate,aspartate,reporter,4,1,M+1,0.20202968052416265
condition1,theta1_sample_084,Aspartate,aspartate,reporter,4,2,M+2,0.016551402025968408
condition1,theta1_sample_084,Aspartate,aspartate,reporter,4,3,M+3,0.20488170965543426
condition1,theta1_sample_084,Aspartate,aspartate,reporter,4,4,M+4,0.48755559661439968
condition1,theta1_sample_084,Glycine,glycine,reporter,2,0,M+0,0.30000000000000004
condition1,theta1_sample_084,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_084,Glycine,glycine,reporter,2,2,M+2,0.70000000000000018
condition1,theta1_sample_084,Serine,serine,reporter,3,0,M+0,0.30000000000000004
condition1,theta1_sample_084,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_084,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_084,Serine,serine,reporter,3,3,M+3,0.70000000000000018
condition1,theta1_sample_085,Pyruvate,pyruvate,direct,3,0,M+0,0.29779883791174494
condition1,theta1_sample_085,Pyruvate,pyruvate,direct,3,1,M+1,0.0019992137185377563
condition1,theta1_sample_085,Pyruvate,pyruvate,direct,3,2,M+2,0.0026050588276895952
condition1,theta1_sample_085,Pyruvate,pyruvate,direct,3,3,M+3,0.69759688954202748
condition1,theta1_sample_085,Alanine,alanine,reporter,3,0,M+0,0.29779883791174494
condition1,theta1_sample_085,Alanine,alanine,reporter,3,1,M+1,0.0019992137185377563
condition1,theta1_sample_085,Alanine,alanine,reporter,3,2,M+2,0.0026050588276895952
condition1,theta1_sample_085,Alanine,alanine,reporter,3,3,M+3,0.69759688954202748
condition1,theta1_sample_085,Lactate,lactate,reporter,3,0,M+0,0.29779883791174494
condition1,theta1_sample_085,Lactate,lactate,reporter,3,1,M+1,0.0019992137185377563
condition1,theta1_sample_085,Lactate,lactate,reporter,3,2,M+2,0.0026050588276895952
condition1,theta1_sample_085,Lactate,lactate,reporter,3,3,M+3,0.69759688954202748
condition1,theta1_sample_085,Citrate,citrate,reporter,6,0,M+0,0.026548549943652442
condition1,theta1_sample_085,Citrate,citrate,reporter,6,1,M+1,0.060941914707845601
condition1,theta1_sample_085,Citrate,citrate,reporter,6,2,M+2,0.067165847110116042
condition1,theta1_sample_085,Citrate,citrate,reporter,6,3,M+3,0.20328983781155552
condition1,theta1_sample_085,Citrate,citrate,reporter,6,4,M+4,0.15589824786787088
condition1,theta1_sample_085,Citrate,citrate,reporter,6,5,M+5,0.14566972918798471
condition1,theta1_sample_085,Citrate,citrate,reporter,6,6,M+6,0.34048587337097463
condition1,theta1_sample_085,aKG,akg,direct,5,0,M+0,0.026716706981789178
condition1,theta1_sample_085,aKG,akg,direct,5,1,M+1,0.062904209362323896
condition1,theta1_sample_085,aKG,akg,direct,5,2,M+2,0.12637636439267524
condition1,theta1_sample_085,aKG,akg,direct,5,3,M+3,0.29312332711887501
condition1,theta1_sample_085,aKG,akg,direct,5,4,M+4,0.14942388022598196
condition1,theta1_sample_085,aKG,akg,direct,5,5,M+5,0.34145551191835405
condition1,theta1_sample_085,Succinate,succinate,direct,4,0,M+0,0.087475938711707599
condition1,theta1_sample_085,Succinate,succinate,direct,4,1,M+1,0.005021855185977378
condition1,theta1_sample_085,Succinate,succinate,direct,4,2,M+2,0.41162148555983508
condition1,theta1_sample_085,Succinate,succinate,direct,4,3,M+3,0.011787708475567028
condition1,theta1_sample_085,Succinate,succinate,direct,4,4,M+4,0.48409301206691252
condition1,theta1_sample_085,Fumarate,fumarate,direct,4,0,M+0,0.087475938711707599
condition1,theta1_sample_085,Fumarate,fumarate,direct,4,1,M+1,0.005021855185977378
condition1,theta1_sample_085,Fumarate,fumarate,direct,4,2,M+2,0.41162148555983502
condition1,theta1_sample_085,Fumarate,fumarate,direct,4,3,M+3,0.011787708475567028
condition1,theta1_sample_085,Fumarate,fumarate,direct,4,4,M+4,0.48409301206691246
condition1,theta1_sample_085,Malate,malate,direct,4,0,M+0,0.07347942434863404
condition1,theta1_sample_085,Malate,malate,direct,4,1,M+1,0.032822310406282834
condition1,theta1_sample_085,Malate,malate,direct,4,2,M+2,0.36522320235737882
condition1,theta1_sample_085,Malate,malate,direct,4,3,M+3,0.077168966671857561
condition1,theta1_sample_085,Malate,malate,direct,4,4,M+4,0.45130609621584644
condition1,theta1_sample_085,Glutamine,glutamine,direct,5,0,M+0,0.026716706981789171
condition1,theta1_sample_085,Glutamine,glutamine,direct,5,1,M+1,0.062904209362323896
condition1,theta1_sample_085,Glutamine,glutamine,direct,5,2,M+2,0.12637636439267527
condition1,theta1_sample_085,Glutamine,glutamine,direct,5,3,M+3,0.29312332711887501
condition1,theta1_sample_085,Glutamine,glutamine,direct,5,4,M+4,0.14942388022598194
condition1,theta1_sample_085,Glutamine,glutamine,direct,5,5,M+5,0.34145551191835399
condition1,theta1_sample_085,Aspartate,aspartate,reporter,4,0,M+0,0.089103954639122074
condition1,theta1_sample_085,Aspartate,aspartate,reporter,4,1,M+1,0.20331123001573065
condition1,theta1_sample_085,Aspartate,aspartate,reporter,4,2,M+2,0.0139025231255191
condition1,theta1_sample_085,Aspartate,aspartate,reporter,4,3,M+3,0.20584544514528152
condition1,theta1_sample_085,Aspartate,aspartate,reporter,4,4,M+4,0.48783684707434655
condition1,theta1_sample_085,Glycine,glycine,reporter,2,0,M+0,0.29999999999999993
condition1,theta1_sample_085,Glycine,glycine,reporter,2,1,M+1,-0
condition1,theta1_sample_085,Glycine,glycine,reporter,2,2,M+2,0.69999999999999973
condition1,theta1_sample_085,Serine,serine,reporter,3,0,M+0,0.29999999999999993
condition1,theta1_sample_085,Serine,serine,reporter,3,1,M+1,-0
condition1,theta1_sample_085,Serine,serine,reporter,3,2,M+2,-0
condition1,theta1_sample_085,Serine,serine,reporter,3,3,M+3,0.69999999999999973
condition1,theta1_sample_086,Pyruvate,pyruvate,direct,3,0,M+0,0.29804037255979093
condition1,theta1_sample_086,Pyruvate,pyruvate,direct,3,1,M+1,0.0018345514975797151
condition1,theta1_sample_086,Pyruvate,pyruvate,direct,3,2,M+2,0.0022097793254678773
condition1,theta1_sample_086,Pyruvate,pyruvate,direct,3,3,M+3,0.69791529661716156
condition1,theta1_sample_086,Alanine,alanine,reporter,3,0,M+0,0.29804037255979093
condition1,theta1_sample_086,Alanine,alanine,reporter,3,1,M+1,0.0018345514975797151
condition1,theta1_sample_086,Alanine,alanine,reporter,3,2,M+2,0.0022097793254678773
condition1,theta1_sample_086,Alanine,alanine,reporter,3,3,M+3,0.69791529661716156
condition1,theta1_sample_086,Lactate,lactate,reporter,3,0,M+0,0.29804037255979093
condition1,theta1_sample_086,Lactate,lactate,reporter,3,1,M+1,0.0018345514975797151
condition1,theta1_sample_086,Lactate,lactate,reporter,3,2,M+2,0.0022097793254678773
condition1,theta1_sample_086,Lactate,lactate,reporter,3,3,M+3,0.69791529661716156
condition1,theta1_sample_086,Citrate,citrate,reporter,6,0,M+0,0.026594622971260463
condition1,theta1_sample_086,Citrate,citrate,reporter,6,1,M+1,0.060462607576859284
condition1,theta1_sample_086,Citrate,citrate,reporter,6,2,M+2,0.068129655899928754
condition1,theta1_sample_086,Citrate,citrate,reporter,6,3,M+3,0.201659639776301
condition1,theta1_sample_086,Citrate,citrate,reporter,6,4,M+4,0.15822328517598644
condition1,theta1_sample_086,Citrate,citrate,reporter,6,5,M+5,0.14417511100755026
condition1,theta1_sample_086,Citrate,citrate,reporter,6,6,M+6,0.34075507759211426
condition1,theta1_sample_086,aKG,akg,direct,5,0,M+0,0.026731388250969428
condition1,theta1_sample_086,aKG,akg,direct,5,1,M+1,0.062909202475121731
condition1,theta1_sample_086,aKG,akg,direct,5,2,M+2,0.12635688872350601
condition1,theta1_sample_086,aKG,akg,direct,5,3,M+3,0.293168659950932
condition1,theta1_sample_086,aKG,akg,direct,5,4,M+4,0.14929826277228384
condition1,theta1_sample_086,aKG,akg,direct,5,5,M+5,0.34153559782718695
condition1,theta1_sample_086,Succinate,succinate,direct,4,0,M+0,0.086939211867267552
condition1,theta1_sample_086,Succinate,succinate,direct,4,1,M+1,0.0060902716000436714
condition1,theta1_sample_086,Succinate,succinate,direct,4,2,M+2,0.40983911244478699
condition1,theta1_sample_086,Succinate,succinate,direct,4,3,M+3,0.014294112841225157
